microRNA ID	RCC01	RCC02	RCC03	RCC04	RCC05	RCC06	RCC07	RCC08	RCC09	RCC10	RCC11	RCC12	RCC13	RCC14	RCC15	RCC16	RCC17	RCC18	RCC19	RCC20	RCC21	RCC22	RCC23	RCC24
miR-9901-3p	5,905431037	3,919802633	4,302145695	3,70844605	3,626971211	4,757957903	5,188783229	4,501484997	0,615543577	3,021902211	4,280834919	1,634035282	3,410366378	1,798691548	2,261715456	2,351837065	3,346075047	0,670647104	2,45548763	1,161673047	1,774537871	3,434314555	2,12136612	4,240188935
miR-1307-3p	5,877542979	6,354239446	6,384676984	5,651536661	6,041817243	7,185382273	4,629936966	8,632150095	6,828435991	7,444546834	6,039304176	8,2444184	6,443317471	6,388251313	6,952054065	7,335421496	6,770564376	6,829099375	7,163612695	7,36215633	7,159558307	6,334916367	7,819974502	5,725730899
miR-6790-3p	5,877542979	4,481762963	4,861380395	4,473692482	4,611257814	5,262722356	6,452661603	5,38667979	3,642803967	2,686887096	5,38557535	3,537570131	3,604981152	4,386277088	4,938738054	1,961797351	3,954210646	2,226942183	4,760199667	1,930839419	2,532690771	3,640939272	1,992710431	4,898874122
miR-6803-5p	5,877542979	2,614576715	2,699296833	-1,90150576	2,842870074	4,066410547	5,101981941	4,646675601	1,863774888	3,118264904	4,091025015	1,109976178	1,128966319	2,927510564	2,606279632	1,425567363	3,174142034	2,476162758	3,923557605	2,799911031	3,394641635	3,575298376	1,519132817	2,917992154
miR-548ag-2-5p	5,849105185	3,066440397	3,98510293	1,973113146	2,326561971	4,45322964	5,348133018	4,158203766	2,02186266	2,918639487	3,178592734	2,570447092	2,496171035	3,495454081	1,808143554	2,563382118	2,669176454	0,670647104	4,349904219	2,429849562	2,880354285	2,79203817	2,239482128	3,32019953
miR-6777-5p	5,849105185	3,63595478	4,513568048	-0,188676004	2,44566323	3,659035673	4,068098123	2,899604425	0,151397403	2,249770577	1,79193098	0,753374841	2,166794825	1,356993335	2,052681501	-0,576145608	2,27423509	1,307157684	3,419849752	1,395648426	2,716969866	2,05371522	1,086615256	3,725539
miR-9851-5p	5,849105185	2,986687287	6,036792283	3,490968583	2,842870074	5,511099528	5,230300878	7,097654875	3,188869775	4,608386898	6,324551096	4,296304898	2,394511249	7,209367772	5,403026091	5,328173325	2,753063676	3,847159276	2,24478152	0,535421785	4,672234389	3,877177169	2,12136612	6,270912519
miR-5006-3p	5,849105185	2,614576715	0,064969019	2,363349852	2,19673636	3,402102199	6,096349039	3,615720757	2,624926719	2,555368096	4,220297843	2,176918577	2,166794825	3,712946831	3,722975628	1,804210669	1,118841514	2,084075372	3,923557605	2,072678795	3,027103478	1,846741942	2,12136612	2,838532336
miR-7108-3p	5,849105185	4,862996718	4,561914	5,052850002	5,537819657	5,980043505	6,914078562	5,046266354	5,207007752	4,735363067	6,408342607	4,150329436	4,762276938	7,163936742	5,311993932	4,323301758	5,384609349	4,642968671	4,121868321	4,231201574	5,607465661	4,171801605	4,586500025	4,993621823
miR-6748-3p	5,849105185	8,234652619	7,492476087	7,861590447	7,908565552	8,32977832	7,974872852	8,904198613	8,350944756	8,403359052	8,989511516	8,556614501	7,933158011	9,611042711	10,41617981	8,977650879	7,970635848	8,432217723	7,398423896	7,876716183	8,543740412	7,483292203	8,896453092	11,94466609
miR-873-3p	5,820095546	4,391741787	4,302145695	2,80216793	3,982578679	5,054839753	5,230300878	5,179528266	3,120596226	3,449909081	4,859160265	4,150329436	2,764149573	3,495454081	2,444259879	3,804539823	3,49968254	2,688606544	4,546767463	3,547299644	4,481751323	4,339344051	2,94336179	3,377545909
miR-339-3p	5,820095546	8,223823054	7,612099722	8,388097435	7,5909207	7,91514083	5,878632006	8,036004201	8,074676968	8,324755711	7,801721656	8,595919331	8,147533677	8,228066824	8,041854085	8,786762077	8,699516352	8,090618534	6,656602559	8,431809468	8,573901994	7,357143975	8,713364408	8,087636696
miR-4309-3p	5,820095546	4,119974952	3,754934566	3,138178465	4,532717368	4,383721454	6,027363919	4,974715754	3,690682695	3,208592216	4,394783193	2,879314171	4,338350692	3,495454081	4,200022734	3,804539823	3,450275213	3,318736018	3,774379313	2,53163674	2,880354285	2,79203817	4,470504529	5,610861641
miR-934-3p	5,820095546	4,328447379	4,41172632	-0,188676004	3,522458334	5,804986493	6,343385133	6,311207999	2,720282932	2,555368096	4,091025015	4,111405017	4,365471208	2,529293619	1,513522973	2,233166829	4,242409243	0,670647104	4,910777101	3,221471736	4,201710678	3,703723107	4,290644079	4,176987089
miR-5694-5p	5,820095546	4,970559292	5,348529601	4,433546983	3,724421627	5,857207214	4,199331861	5,147348937	3,254057839	4,0477254	5,948919931	3,852831961	2,591136475	6,255940381	6,342055309	5,109789964	2,27423509	3,185097439	3,850895777	3,497852765	4,531781303	3,102772123	2,239482128	7,374333815
miR-4501-3p	5,790490593	4,620339454	3,98510293	0,572557243	4,11426829	5,300931786	6,245539609	4,395880609	4,133298154	4,641193927	4,500386583	2,879314171	4,392091291	4,44822686	2,884209824	2,461483528	3,843754488	3,755837567	4,980555	3,472478925	4,531781303	4,258003584	3,729039373	4,110889127
miR-765-3p	5,790490593	0,695304705	3,264303314	3,138178465	1,895714233	3,659035673	5,798090611	3,706860006	0,615543577	2,918639487	3,705771246	1,109976178	2,285141254	2,742098322	1,808143554	1,627275655	3,346075047	1,023724529	4,980555	2,53163674	2,073713671	4,258003584	1,086615256	1,197072279
miR-3189-5p	5,790490593	2,504344278	0,867470388	1,436508729	1,514860572	-1,90150576	3,705563511	1,792956644	0,966154011	2,068678048	1,79193098	-0,433714589	0,05019694	1,072269844	-1,90150576	-0,576145608	2,027078445	0,670647104	0,018627656	0,535421785	0,8832094	-1,90150576	0,014496819	1,9682012
miR-548ao-5p	5,790490593	1,77454873	2,699296833	3,410525371	2,657893706	4,91402204	5,652977863	4,691997456	3,048930533	3,118264904	3,949018306	-0,433714589	0,05019694	1,072269844	1,142879859	-1,90150576	2,027078445	1,54394605	1,324037825	-1,90150576	-1,90150576	3,434314555	1,851448184	-0,572010022
miR-6851-3p	5,790490593	4,42237723	3,912385217	3,955250655	4,505557427	6,21829621	6,738171988	5,853598842	5,22337707	4,231305502	5,465991406	4,150329436	3,89285431	4,954437076	3,11714871	4,380260607	5,861735235	4,591073574	7,163612695	6,00179257	6,216798958	5,205116013	4,518027609	3,634374424
miR-3170-5p	5,775457138	4,082100921	3,912385217	1,436508729	3,724421627	4,811877008	4,566515365	4,819999387	4,525326448	4,095856474	5,614509447	4,550250372	1,739257711	4,888931577	3,650513384	5,328173325	3,399115671	4,61725445	6,057497351	3,547299644	5,473083768	4,592575032	2,450145058	3,811283636
miR-4734-3p	5,760265377	0,224911486	-1,90150576	-1,90150576	0,17761585	-1,90150576	1,261487831	2,340286807	0,151397403	-0,271052264	-1,90150576	2,017628997	-0,61808529	-1,90150576	-1,90150576	1,804210669	-1,90150576	1,54394605	2,63930543	-1,90150576	0,078703954	1,846741942	1,694837756	0,107947608
miR-6127-3p	5,760265377	3,527406309	2,056464556	3,639532967	3,153993029	3,877054436	5,590583155	3,518433399	2,412930283	2,686887096	3,614633483	3,133575075	2,764149573	4,321547356	2,261715456	1,627275655	2,753063676	2,784143474	3,516977972	3,15922201	3,394641635	3,278046331	2,94336179	2,239651512
miR-148a-3p	5,760265377	11,93954556	11,47358289	10,903951	12,74372267	9,05233156	5,385364622	9,873379254	13,01666748	12,78842472	9,762449542	13,07919514	12,91279062	9,789912921	11,13696065	13,60244341	12,55576569	11,94736065	6,239286371	12,00070997	10,2252876	10,9177721	13,9827323	12,09861474
miR-221-5p	5,760265377	6,540321149	5,646311746	5,616104792	7,053022233	4,233772269	5,741784659	6,368163041	7,374286647	7,051760418	6,36705509	6,853045504	7,81762363	5,801642133	6,342055309	6,653016483	7,751052505	6,916032905	3,607977554	6,849081724	5,310627896	6,242786652	9,452766945	7,025444166
miR-6082-5p	5,729393353	5,651782974	5,930329452	4,971071994	5,850009254	6,314820927	5,712785578	4,778581243	6,0075142	5,345656737	4,394783193	5,371267092	4,443901728	4,772678708	4,249924134	5,439564841	5,187642187	5,098178902	2,63930543	4,454978631	4,531781303	5,66563781	3,845382981	4,975163551
miR-10b-3p	5,729393353	7,851338882	7,233606233	7,360096738	7,344982493	7,205665151	5,056540911	5,330465423	7,279621208	7,687714337	7,608585911	7,63171879	9,341243313	7,405595508	7,232054959	8,337824746	8,391300565	8,262202029	5,86798357	8,60817835	6,830331258	7,527349752	10,02191965	7,919230805
miR-28-5p	5,69784623	9,570560485	9,840309492	8,909747085	10,2193156	7,376418187	3,92372128	6,725029244	10,83271266	9,911578844	8,259584871	10,1294727	11,1256705	7,985887722	9,60402048	10,25101585	10,01071577	10,75950922	6,387927696	10,29192991	8,516045104	9,617803233	11,83420107	10,49519185
miR-30b-5p	5,69784623	12,0845721	11,74885029	11,11498932	11,25280555	8,575569411	5,101981941	7,94533427	13,18959803	12,14630962	9,944997379	12,37500594	13,14350306	9,914472534	10,85351121	12,56264821	12,29219653	12,50309911	6,708933272	12,13282029	9,660301222	11,70348069	14,08831563	11,5084911
miR-7851-5p	5,69784623	5,845083806	5,646311746	4,998849585	4,330895392	4,757957903	5,698064479	6,311207999	4,984985803	4,641193927	5,300410914	5,733594568	4,310710568	5,542360623	5,083377751	4,323301758	4,506880338	3,933042897	7,475970425	5,419840035	5,25213956	5,426012215	5,057711559	5,604870915
miR-4757-5p	5,665593821	4,082100921	4,183552583	3,234787105	3,006802214	4,310694141	4,430640616	3,615720757	1,483677258	2,555368096	3,705771246	1,109976178	3,604981152	-0,461099024	2,884209824	2,747837808	2,27423509	2,958105297	0,814203389	0,077878972	1,774537871	3,35829522	1,851448184	4,387047657
miR-4651-5p	5,665593821	-0,477573178	3,142421391	-1,90150576	2,326561971	3,772159491	5,457063672	3,706860006	1,686207772	0,474841898	1,79193098	1,634035282	0,505156651	1,356993335	2,444259879	1,191001403	0,041647222	0,670647104	3,516977972	2,072678795	1,396641205	2,05371522	2,633930007	3,485822343
miR-30c-1-5p	5,665593821	13,0827307	12,95250481	11,93877722	12,41729187	9,56332216	6,204464458	9,541684556	14,10087487	13,4250749	11,15699622	13,11168567	14,515524	10,92248013	12,28932522	13,91060829	13,36066645	13,73744384	7,995320906	13,5263654	10,79293586	12,78167491	15,22907	12,78723446
miR-8085-3p	5,632603868	8,008513027	8,401274907	6,367781146	7,966980175	6,003403801	4,280625753	7,05492671	6,577798934	8,236263306	6,586782245	7,848418419	7,183595462	6,712416282	7,011124473	7,027525543	6,39311343	7,162622345	2,948783888	5,739962904	6,70510883	6,881415107	6,624105745	8,171093626
miR-6501-5p	5,632603868	1,049454588	2,056464556	-1,90150576	0,17761585	2,43817572	4,566515365	2,736133507	-1,90150576	-1,90150576	0,092806912	2,450814171	0,505156651	3,167401474	-1,90150576	0,910749604	2,580108733	1,023724529	4,500012362	1,596920099	2,32137806	0,950294335	1,992710431	1,633556473
miR-183-5p	5,632603868	8,170678627	7,435229844	6,968848094	9,473308453	6,705092742	5,056540911	8,201854225	9,546065265	8,930208074	7,385539007	9,147261074	10,13965527	8,706486617	8,397788006	8,793330757	8,344742039	8,243414129	5,732980199	8,483531486	7,658920898	8,616766055	9,590428796	7,574591632
miR-1268b-5p	5,632603868	2,504344278	3,009284471	2,524912266	3,409778785	3,536281141	4,199331861	4,899430574	2,164325539	2,686887096	4,690897417	2,176918577	2,591136475	2,529293619	2,052681501	0,910749604	1,118841514	2,084075372	3,315707397	2,879289303	3,027103478	2,234686821	2,450145058	3,968849856
miR-6892-3p	5,632603868	-0,477573178	3,009284471	4,433546983	3,770784624	3,536281141	3,448436812	3,518433399	2,02186266	1,619609735	2,09138157	1,838543829	2,918618394	1,356993335	-0,128923098	3,191504866	4,577611525	1,023724529	1,699991359	1,930839419	1,774537871	3,102772123	1,694837756	2,110301303
miR-6070-3p	5,632603868	0,695304705	0,064969019	3,234787105	3,349957135	3,877054436	2,948944727	-1,90150576	1,686207772	0,964078403	3,413024428	0,278629912	2,037865683	1,072269844	-1,90150576	0,562603914	0,041647222	1,023724529	1,997950529	0,077878972	2,880354285	2,234686821	1,851448184	2,239651512
miR-134-5p	5,598841849	3,831249979	3,264303314	3,955250655	5,321269235	4,152516925	4,113182193	4,281931172	3,642803967	4,505237056	3,872404179	3,650487044	5,615278162	2,837780996	3,574218215	4,137545718	5,522468053	4,452529876	5,141524654	5,09352301	4,531781303	4,453353123	5,889747661	2,993303053
miR-1273h-5p	5,598841849	3,831249979	3,009284471	-1,90150576	1,514860572	5,444388493	5,825440396	6,125465473	3,120596226	3,656586345	4,448550926	3,053698899	2,680235014	3,239251379	4,844439034	3,425995288	3,547453714	2,084075372	5,201199053	3,393564602	3,16029408	4,258003584	3,882168673	4,176987089
miR-1181-3p	5,598841849	4,620339454	5,172887513	3,034633244	3,467218364	5,478129571	4,629936966	5,046266354	2,720282932	4,0477254	5,412881788	3,133575075	3,357314828	4,182664278	5,804692812	2,986659478	3,399115671	3,113329734	0,018627656	2,072678795	5,026457951	3,640939272	2,633930007	6,81582321
miR-4442-5p	5,598841849	0,224911486	3,480942944	2,524912266	3,349957135	4,233772269	4,199331861	4,221393441	2,624926719	1,861546517	4,64557593	3,987903732	1,739257711	5,134799756	4,433875041	2,563382118	3,547453714	2,226942183	3,081733502	3,094164721	3,49893176	1,605021174	2,12136612	3,852317665
miR-2392-3p	5,598841849	7,743252831	6,740229714	2,363349852	6,385101076	6,40529058	6,096349039	7,097654875	5,82648194	6,799032468	6,157023722	5,891268965	7,795359272	4,975627559	5,163676352	5,933907468	7,403849734	4,96180229	1,324037825	5,685792994	4,320325079	7,483292203	8,427884329	7,04769737
miR-203a-3p	5,564270757	9,193511167	8,391275684	7,412671439	7,21687933	6,661704397	4,357582169	5,211005467	7,628968049	8,092431906	7,770395521	8,560232247	10,4081045	7,058647881	6,246961183	8,430072943	9,042512536	8,584293367	5,171670372	8,354051908	6,715969318	8,022066638	10,78244463	5,921600809
miR-10398-3p	5,564270757	2,614576715	2,699296833	2,80216793	3,982578679	4,383721454	4,858950135	3,615720757	1,483677258	2,068678048	3,413024428	2,570447092	3,604981152	3,091784849	2,052681501	2,351837065	3,399115671	2,226942183	2,802327234	0,88226466	2,716969866	3,640939272	2,79692598	3,634374424
miR-5701-3-3p	5,564270757	-1,90150576	1,757560246	1,068260819	0,644029737	3,402102199	5,590583155	2,736133507	2,624926719	1,619609735	2,735066624	-1,90150576	0,850518341	0,245132319	-0,128923098	-1,90150576	-0,624874669	2,356927292	4,874580348	1,395648426	2,880354285	1,846741942	1,992710431	0,107947608
miR-29b-1-3p	5,564270757	9,88967741	9,743630325	9,894634446	9,74508468	6,085960657	4,199331861	7,640848271	10,3520749	9,825733444	7,53386057	10,46580999	10,71278202	8,290700808	9,170914961	10,80605686	10,8041748	9,17057892	4,760199667	9,166350966	7,266848803	9,281406877	11,3264182	10,05817082
miR-23a-5p	5,564270757	2,716981167	3,264303314	1,436508729	3,676519079	6,314820927	2,948944727	5,61561493	3,488825418	5,532125171	4,021768198	5,733594568	5,785583126	4,478231931	1,808143554	4,513533632	4,86836058	3,847159276	8,032756808	6,223323847	8,020440648	5,205116013	5,578441184	2,754439678
miR-6885-3p	5,564270757	4,227973481	3,835806777	1,973113146	2,44566323	5,009410767	5,146035298	5,51832019	2,164325539	3,892875783	4,091025015	2,879314171	3,461536084	4,145749059	3,920790001	3,885465803	1,351932089	2,476162758	3,693576221	3,094164721	3,027103478	0,461946717	2,348655318	4,710868614
miR-152-5p	5,564270757	2,614576715	3,009284471	1,436508729	5,321269235	4,962504629	3,705563511	4,281931172	2,973517917	3,373868439	3,705771246	4,790961745	3,185343506	4,996511294	2,261715456	4,587961848	4,666828874	3,707913334	3,081733502	4,071375817	5,159705491	4,779058967	3,414373308	1,431758966
miR-591-3p	5,528850862	6,82462016	7,084372844	6,210369705	6,692621336	6,555082556	4,357582169	5,661907468	6,142751744	6,125940157	5,566682316	4,790961745	5,342488606	4,932930699	4,517742646	5,092849577	5,397700704	4,717470696	4,451691116	4,31923472	4,800218642	6,538081243	5,008647276	6,854207153
miR-631-5p	5,528850862	1,333577197	0,064969019	-0,188676004	3,349957135	3,772159491	5,230300878	3,301646487	0,615543577	2,068678048	2,09138157	1,109976178	2,285141254	2,136382742	-0,128923098	0,102783037	0,840695152	1,023724529	4,121868321	-1,90150576	2,532690771	2,234686821	0,466044128	0,56823556
miR-6786-5p	5,528850862	1,67628968	3,624433445	-1,90150576	2,842870074	3,659035673	3,517140691	4,449648859	2,293976235	2,068678048	2,550683543	2,450814171	2,446236391	3,167401474	2,75192719	-0,576145608	1,552549041	0,670647104	2,24478152	2,481640645	3,892697706	3,006443648	4,069259435	2,956138966
miR-6822-5p	5,528850862	0,695304705	-1,90150576	-1,90150576	-1,90150576	0,376338264	3,448436812	2,736133507	-1,90150576	2,686887096	0,092806912	-1,90150576	0,850518341	1,798691548	-1,90150576	0,910749604	0,041647222	-1,90150576	1,699991359	-1,90150576	2,532690771	2,903220221	1,851448184	1,431758966
miR-6728-3p	5,528850862	2,111816382	1,380097559	3,490968583	1,514860572	2,43817572	3,92372128	1,792956644	1,686207772	1,861546517	0,092806912	1,109976178	0,850518341	3,37303253	1,142879859	0,102783037	1,552549041	0,202151225	3,607977554	1,395648426	1,774537871	1,605021174	0,014496819	0,916647969
miR-378c-5p	5,528850862	2,666687351	4,330330984	3,187291296	3,188558433	4,582940469	2,845871208	2,551744335	4,110010555	4,750477216	3,660921913	4,939101422	2,722802321	2,585509163	4,68428182	5,211385509	3,837362874	4,88486617	3,315707397	4,839380741	4,061151368	3,506527943	4,564035049	2,768799938
miR-181a-2-3p	5,528850862	6,698877681	7,559492807	6,557175069	7,708726773	6,198191374	3,135325166	5,912225381	7,879334064	7,615257907	6,338858683	7,827555487	8,438389994	6,607724609	7,200679028	7,377996191	7,586442307	8,181155166	5,792392071	7,921939502	7,127379008	7,068973887	8,163207131	7,476294856
miR-4800-3p	5,528850862	1,77454873	3,264303314	2,524912266	3,409778785	1,747946548	5,101981941	4,022861442	3,825464929	2,410645867	3,872404179	0,753374841	2,990063173	2,639616138	2,75192719	2,461483528	0,49579811	1,925489956	-1,90150576	2,53163674	2,073713671	2,79203817	1,319022203	3,064876882
miR-7110-5p	5,492539431	1,570846101	2,51512055	-1,90150576	3,349957135	2,68928556	0,414185566	2,551744335	-0,537101077	0,964078403	1,79193098	2,320356519	2,496171035	1,798691548	2,444259879	1,804210669	-1,90150576	1,307157684	4,240387076	2,072678795	1,774537871	-0,281857139	1,851448184	1,197072279
miR-1286-5p	5,492539431	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	-1,90150576	3,046423382	-1,90150576	0,964078403	2,09138157	0,753374841	0,850518341	-0,461099024	-1,90150576	1,804210669	-0,624874669	0,202151225	1,997950529	-1,90150576	2,32137806	1,605021174	-0,646379799	0,107947608
miR-129-5p	5,492539431	5,558323712	0,867470388	-1,90150576	1,514860572	4,066410547	4,113182193	2,736133507	1,483677258	2,918639487	4,157108883	2,017628997	5,919708153	3,661569666	1,142879859	-0,576145608	4,121364864	0,202151225	6,224982192	3,686218672	2,32137806	2,671566962	4,176810186	0,107947608
miR-152-3p	5,492539431	9,106575125	9,971002421	9,74923303	10,71342999	7,10127293	4,199331861	6,860216909	10,68712786	10,80914778	7,944223924	10,77015323	10,88714771	9,082345001	9,034017985	10,7717086	10,52217326	10,16913815	5,491454149	9,950053184	8,309278475	9,448830861	11,77570592	9,918637695
miR-6826-5p	5,455290424	2,111816382	3,264303314	1,973113146	1,514860572	2,68928556	2,948944727	2,736133507	2,624926719	3,779563201	4,021768198	2,969139761	0,505156651	3,307692091	3,11714871	1,804210669	2,383558643	3,113329734	2,24478152	2,429849562	3,16029408	2,540111717	2,94336179	2,665140322
miR-770-3p	5,455290424	4,885160369	6,1036391	6,02016471	5,828252027	5,262722356	4,430640616	5,179528266	6,274269373	6,030106125	5,24070684	4,579067045	4,860863695	4,975627559	4,876561785	4,461692246	5,486157573	5,383940943	4,240387076	6,326060853	5,498466332	6,232177179	5,057711559	5,82183161
miR-12115-5p	5,455290424	0,695304705	-1,90150576	-1,90150576	0,17761585	1,747946548	0,414185566	2,092423334	0,151397403	0,474841898	2,339234027	0,278629912	1,896273653	2,279575867	3,11714871	0,910749604	-1,90150576	0,202151225	1,997950529	1,161673047	2,880354285	-1,90150576	0,466044128	-1,90150576
miR-6165-5p	5,455290424	2,504344278	1,380097559	-1,90150576	0,644029737	2,903099684	5,652977863	4,092119117	-1,90150576	2,068678048	3,178592734	1,109976178	2,843450362	0,245132319	-1,90150576	1,425567363	-0,624874669	1,023724529	4,500012362	-0,596046246	2,716969866	0,461946717	0,466044128	1,9682012
miR-4492-3p	5,455290424	3,066440397	3,376685725	2,670190213	3,770784624	5,009410767	5,009621932	4,778581243	3,254057839	3,208592216	5,045163808	3,899275265	2,843450362	4,507625653	3,574218215	3,718803233	2,383558643	1,925489956	5,467352081	1,596920099	4,201710678	2,903220221	2,348655318	2,110301303
